Imię i nazwisko osoby przeprowadzającej wywiady,Nr osoby pytanej,Nr pytania,Nr odpowiedzi,Komentarz,Odpowiedź opisowa,Uwagi
Joanna Kasicka,22,1,,,,
Joanna Kasicka,22,2,,,,
Joanna Kasicka,22,3,,,,
Joanna Kasicka,22,4A,,,,
Joanna Kasicka,22,5A,,,,
Joanna Kasicka,22,6A,,,,
Joanna Kasicka,22,7A,,,,
Joanna Kasicka,22,8A,,,,
Joanna Kasicka,22,9A,,,,
Joanna Kasicka,22,10A,,,,
Joanna Kasicka,22,11A,,,,
Joanna Kasicka,22,12A,,,,
Joanna Kasicka,22,13A,,,,
Joanna Kasicka,22,14A,,,,
Joanna Kasicka,22,15A,A,,,
Joanna Kasicka,22,15A,B,,,
Joanna Kasicka,22,15A,C,,,
Joanna Kasicka,22,15A,D,,,
Joanna Kasicka,22,15A,E,,,
Joanna Kasicka,22,15A,F,,,
Joanna Kasicka,22,15A,G,,,
Joanna Kasicka,22,15A,H,,,
Joanna Kasicka,22,15A,I,,,
Joanna Kasicka,22,15A,J,,,
Joanna Kasicka,22,15A,K,,,
Joanna Kasicka,22,15A,L,,,
Joanna Kasicka,22,15A,M,,,
Joanna Kasicka,22,16A,,,,
Joanna Kasicka,22,17A,,,,
Joanna Kasicka,22,18A,,,,
Joanna Kasicka,22,19A,,,,
Joanna Kasicka,22,20A,,,,
,,,,,,
Imię i nazwisko osoby wprowadzającej dane:,,,Joanna Kasicka,,,
