Imię i nazwisko osoby przeprowadzającej wywiady,Nr osoby pytanej,Nr pytania,Nr odpowiedzi,Komentarz,Odpowiedź opisowa,Uwagi
Joanna Kasicka,24,1,A,,,
Joanna Kasicka,24,2,A,,,
Joanna Kasicka,24,3,A,,,
Joanna Kasicka,24,4A,B,,,
Joanna Kasicka,24,5A,B,,,
Joanna Kasicka,24,6A,B,,,
Joanna Kasicka,24,7A,C,,,
Joanna Kasicka,24,8A,D,,,
Joanna Kasicka,24,9A,C,,,
Joanna Kasicka,24,10A,L,,,
Joanna Kasicka,24,11A,ACFJ,,,
Joanna Kasicka,24,12A,,,Znaczny wzrost cen produktów i usług.,
Joanna Kasicka,24,13A,A,,,
Joanna Kasicka,24,14A,,,Brak kwalifikacji odpowiednich kursów np. księgowych oraz stan zdrowia,
Joanna Kasicka,24,15A,A,,Ocena pozytywna.,
Joanna Kasicka,24,15A,B,,Ocena pozytywna.,
Joanna Kasicka,24,15A,C,,Nie korzystałam.,
Joanna Kasicka,24,15A,D,,Nie korzystałam.,
Joanna Kasicka,24,15A,E,,Ocena pozytywna.,
Joanna Kasicka,24,15A,F,,Ocena negatywna.,
Joanna Kasicka,24,15A,G,,Ocena pozytywna.,
Joanna Kasicka,24,15A,H,,Nie korzystałam.,
Joanna Kasicka,24,15A,I,,Nie korzystałam.,
Joanna Kasicka,24,15A,J,,Nie korzystałam.,
Joanna Kasicka,24,15A,K,,Nie korzystałam.,
Joanna Kasicka,24,15A,L,,Nie korzystałam.,
Joanna Kasicka,24,15A,M,,,
Joanna Kasicka,24,16A,,,Zwiększenie pomocy finansowej.,
Joanna Kasicka,24,17A,ABD,Minimalne przekroczenie progu dochodowego MOPS,,
Joanna Kasicka,24,18A,C,,,
Joanna Kasicka,24,19A,A,,,
Joanna Kasicka,24,20A,,,Nie wiem co by mogło pomóc. W czasach w których żyjemy każda pomoc jest potrzebna,
,,,,,,
Imię i nazwisko osoby wprowadzającej dane:,,,Joanna Kasicka,,,
