Imię i nazwisko osoby przeprowadzającej wywiady,Nr osoby pytanej,Nr pytania,Nr odpowiedzi,Komentarz,Odpowiedź opisowa,Uwagi
Joanna Kasicka,35,1,A,,,
Joanna Kasicka,35,2,A,,,
Joanna Kasicka,35,3,A,,,
Joanna Kasicka,35,4A,B,,,
Joanna Kasicka,35,5A,B,,,
Joanna Kasicka,35,6A,C,,,
Joanna Kasicka,35,7A,F,Lęk przez COVID 19,,
Joanna Kasicka,35,8A,F,,,
Joanna Kasicka,35,9A,C,,,
Joanna Kasicka,35,10A,K,,,
Joanna Kasicka,35,11A,ADF,,,
Joanna Kasicka,35,12A,,,Czy wystarczy mi na żywność i lekarstwa.,
Joanna Kasicka,35,13A,GD,,,
Joanna Kasicka,35,14A,,,Ciągły lęk o swoje życie.,
Joanna Kasicka,35,15A,,,Ocena pozytywna.,
Joanna Kasicka,35,15A,B,,Ocena pozytywna.,
Joanna Kasicka,35,15A,C,,Nie korzystałam.,
Joanna Kasicka,35,15A,D,,Nie korzystałam.,
Joanna Kasicka,35,15A,E,,Ocena pozytywna.,
Joanna Kasicka,35,15A,F,,Nie korzystałam.,
Joanna Kasicka,35,15A,G,,Ocena pozytywna.,
Joanna Kasicka,35,15A,H,,Nie korzystałam.,
Joanna Kasicka,35,15A,I,,Nie korzystałam.,
Joanna Kasicka,35,15A,J,Konflikty rodzinne sprawy majątkowe.,Trudno powiedzieć.,
Joanna Kasicka,35,15A,K,,Nie korzystałam.,
Joanna Kasicka,35,15A,L,,Nie korzystałam.,
Joanna Kasicka,35,15A,M,,,
Joanna Kasicka,35,16A,,,Pomoc psychologiczna terapia która byłaby skuteczna.,
Joanna Kasicka,35,17A,AB,,,
Joanna Kasicka,35,18A,C,,,
Joanna Kasicka,35,19A,A,,,
Joanna Kasicka,35,20A,,,Nie wiem co dodać. ,
,,,,,,
Imię i nazwisko osoby wprowadzającej dane:,,,Joanna Kasicka,,,
