Imię i nazwisko osoby przeprowadzającej wywiady,Nr osoby pytanej,Nr pytania,Nr odpowiedzi,Komentarz,Odpowiedź opisowa,Uwagi
Joanna Kasicka,33,1,A,,,
Joanna Kasicka,33,2,A,,,
Joanna Kasicka,33,3,C,,Mieszkam z córką.,
Joanna Kasicka,33,4B,B,,,
Joanna Kasicka,33,5B,A,,,
Joanna Kasicka,33,6B,A1,1 osóba córka,,
Joanna Kasicka,33,7B,B1,,,
Joanna Kasicka,33,8B,B,,,
Joanna Kasicka,33,9B,A,,Na skutek choroby niepełnosprawność.,
Joanna Kasicka,33,10B,F,,,
Joanna Kasicka,33,11B,A,,,
Joanna Kasicka,33,12B,K,,,
Joanna Kasicka,33,13B,AC,,,
Joanna Kasicka,33,14B,,,Brak możliwości zajęć pozaszkolnych córki. Rozwijania jej pasji i zainteresowań. Pezez co czuję się niezaradna gorsza od innych matek.,
Joanna Kasicka,33,15B,AD,,,
Joanna Kasicka,33,16B,,,Ze względu na nawracającą depresje i stany lękowe. ,
Joanna Kasicka,33,17B,A,,Ocena pozytywna.,
Joanna Kasicka,33,17B,B,,Nie korzystałam.,
Joanna Kasicka,33,17B,C,,Nie korzystałam.,
Joanna Kasicka,33,17B,D,,Nie korzystałam.,
Joanna Kasicka,33,17B,E,,Ocena pozytywna.,
Joanna Kasicka,33,17B,F,,Nie korzystałam.,
Joanna Kasicka,33,17B,G,Córka chętnie bierze udział w warsztatach kulinarnych razem zemną.,Ocena pozytywna.,
Joanna Kasicka,33,17B,H,,Nie korzystałam.,
Joanna Kasicka,33,17B,I,,Nie korzystałam.,
Joanna Kasicka,33,17B,J,,Nie korzystałam.,
Joanna Kasicka,33,17B,K,,Nie korzystałam.,
Joanna Kasicka,33,17B,L,,Nie korzystałam.,
Joanna Kasicka,33,17B,M,,,
Joanna Kasicka,33,18B,,,Skuteczne wyjście z depresji.,
Joanna Kasicka,33,19A,G,,Nie znam,
Joanna Kasicka,33,19B,A,,,
Joanna Kasicka,33,20B,C,,,
Joanna Kasicka,33,21B,,,Brak propozycji.,
,,,,,,
Imię i nazwisko osoby wprowadzającej dane:,,,Joanna Kasicka,,,
