Imię i nazwisko osoby przeprowadzającej wywiady,Nr osoby pytanej,Nr pytania,Nr odpowiedzi,Komentarz,Odpowiedź opisowa,Uwagi
Joanna Kasicka,34,1,A,,,
Joanna Kasicka,34,2,A,,,
Joanna Kasicka,34,3,B,,,
Joanna Kasicka,34,4B,B,,,
Joanna Kasicka,34,5B,A,,,
Joanna Kasicka,34,6B,A4,,,
Joanna Kasicka,34,7B,B2,,,
Joanna Kasicka,34,8B,B,,,
Joanna Kasicka,34,9B,H,Nie chciała odpowiedzieć na pytanie.,,
Joanna Kasicka,34,10B,B,,,
Joanna Kasicka,34,11B,A,,,
Joanna Kasicka,34,12B,M,,,
Joanna Kasicka,34,13B,CDFI,,,
Joanna Kasicka,34,14B,,,"Konieczność zrezygnowania z wielu rzeczy urlop, rozrywka spotkania ze znajomymi wyście do kina czy teatru.",
Joanna Kasicka,34,15B,A,,,
Joanna Kasicka,34,16B,,,Przez pandemię COVID 19 który wywołał więcej problemów.,
Joanna Kasicka,34,17B,A,Tylko skierowanie do POPŻ FEAD.,Nie korzystam,
Joanna Kasicka,34,17B,B,,Ocena pozytywna.,
Joanna Kasicka,34,17B,C,,Nie korzystam.,
Joanna Kasicka,34,17B,D,,Ocena negatywna.,
Joanna Kasicka,34,17B,E,,Ocena pozytywna.,
Joanna Kasicka,34,17B,F,,Ocena pozytywna.,
Joanna Kasicka,34,17B,G,,Ocena pozytywna.,
Joanna Kasicka,34,17B,H,,Nie korzystam.,
Joanna Kasicka,34,17B,I,,Nie korzystam.,
Joanna Kasicka,34,17B,J,,Nie korzystam.,
Joanna Kasicka,34,17B,K,,Nie korzystam.,
Joanna Kasicka,34,17B,L,,Nie korzystam.,
Joanna Kasicka,34,17B,M,,,
Joanna Kasicka,34,18B,,,Praca stała z dużym dochodem lub więcej zleceń.,
Joanna Kasicka,34,19A,C,,,
Joanna Kasicka,34,19B,A,,,
Joanna Kasicka,34,20B,B,,,
Joanna Kasicka,34,21B,,,Nic nie chce dodać.,
,,,,,,
Imię i nazwisko osoby wprowadzającej dane:,,,Joanna Kasicka,,,
