Imię i nazwisko osoby przeprowadzającej wywiady,Nr osoby pytanej,Nr pytania,Nr odpowiedzi,Komentarz,Odpowiedź opisowa,Uwagi
Joanna Kasicka,30,1,A,,,
Joanna Kasicka,30,2,A,,,
Joanna Kasicka,30,3,A,,,
Joanna Kasicka,30,4A,B,,,
Joanna Kasicka,30,5A,B,,,
Joanna Kasicka,30,6A,B,,,
Joanna Kasicka,30,7A,A,,,
Joanna Kasicka,30,8A,E,,,
Joanna Kasicka,30,9A,A,,,
Joanna Kasicka,30,10A,K,,,
Joanna Kasicka,30,11A,ACEF,,,
Joanna Kasicka,30,12A,,,Brak możliwości zakupu wszystkich niezbędnych rzeczy.,
Joanna Kasicka,30,13A,AD,,,
Joanna Kasicka,30,14A,,,Stan zdrowia jest przeszkodą nie poprawia się.,
Joanna Kasicka,30,15A,A,,Ocena pozytywna.,
Joanna Kasicka,30,15A,B,,Ocena pozytywna.,
Joanna Kasicka,30,15A,C,,Nie korzystałam.,
Joanna Kasicka,30,15A,D,,Nie korzystałam.,
Joanna Kasicka,30,15A,E,,Ocena pozytywna.,
Joanna Kasicka,30,15A,F,,Nie korzystałam.,
Joanna Kasicka,30,15A,G,,Ocena pozytywna.,
Joanna Kasicka,30,15A,H,,Ocena pozytywna.,
Joanna Kasicka,30,15A,I,,Nie korzystałam.,
Joanna Kasicka,30,15A,J,,Nie korzystałam.,
Joanna Kasicka,30,15A,K,,Nie korzystałam.,
Joanna Kasicka,30,15A,L,,,
Joanna Kasicka,30,15A,M,,,
Joanna Kasicka,30,16A,,,Praca zdalna. Otrzymanie narzędzi do tej pracy.,
Joanna Kasicka,30,17A,D,"Wstydzą się opinii, oceny środowiska.",,
Joanna Kasicka,30,18A,C,,,
Joanna Kasicka,30,19A,A,,,
Joanna Kasicka,30,20A,,,Państwo powinno zwiększyć nakłady na pomoc obywatelom. ,
,,,,,,
Imię i nazwisko osoby wprowadzającej dane:,,,Joanna Kasicka,,,
