Imię i nazwisko osoby przeprowadzającej wywiady,Nr osoby pytanej,Nr pytania,Nr odpowiedzi,Komentarz,Odpowiedź opisowa,Uwagi
Joanna Kasicka,28,1,A,,,
Joanna Kasicka,28,2,A,,,
Joanna Kasicka,28,3,A,,,
Joanna Kasicka,28,4A,B,,,
Joanna Kasicka,28,5A,B,,,
Joanna Kasicka,28,6A,B,,,
Joanna Kasicka,28,7A,C,,,
Joanna Kasicka,28,8A,D,,,
Joanna Kasicka,28,9A,B,,,
Joanna Kasicka,28,10A,L,,,
Joanna Kasicka,28,11A,ADFL,,,
Joanna Kasicka,28,12A,,,Złe samopoczucie spowodowane niemocą w poprawieniu poziomu swojego życia.,
Joanna Kasicka,28,13A,D,,,
Joanna Kasicka,28,14A,,,Nie wiem.,
Joanna Kasicka,28,15A,A,,Ocena pozytywna.,
Joanna Kasicka,28,15A,B,,Ocena pozytywna.,
Joanna Kasicka,28,15A,C,,Nie korzystałam.,
Joanna Kasicka,28,15A,D,,Nie korzystałam.,
Joanna Kasicka,28,15A,E,,Ocena pozytywna.,
Joanna Kasicka,28,15A,F,,Ocena negatywna.,
Joanna Kasicka,28,15A,G,,Ocena pozytywna.,
Joanna Kasicka,28,15A,H,,Nie korzystałam.,
Joanna Kasicka,28,15A,I,,Nie korzystałam.,
Joanna Kasicka,28,15A,J,,Nie korzystałam.,
Joanna Kasicka,28,15A,K,,Nie korzystałam.,
Joanna Kasicka,28,15A,L,,Nie korzystałam.,
Joanna Kasicka,28,15A,M,,,
Joanna Kasicka,28,16A,,,Większe świadczenia renta. ,
Joanna Kasicka,28,17A,A,,,
Joanna Kasicka,28,18A,C,,,
Joanna Kasicka,28,19A,A,,,
Joanna Kasicka,28,20A,,,"Skuteczne formy pomocy dostosowane do poszczególnych osób potrzebujących w trudnej sytuacji życiowej, materialnej. ",
,,,,,,
Imię i nazwisko osoby wprowadzającej dane:,,,Joanna Kasicka,,,
