Imię i nazwisko osoby przeprowadzającej wywiady,Nr osoby pytanej,Nr pytania,Nr odpowiedzi,Komentarz,Odpowiedź opisowa,Uwagi
Łucja Andrzejewska,02,1,A,,,
Łucja Andrzejewska,02,2,A,,,
Łucja Andrzejewska,02,3,A,,,
Łucja Andrzejewska,02,4A,B,,,
Łucja Andrzejewska,02,5A,D,,,
Łucja Andrzejewska,02,6A,C,,,
Łucja Andrzejewska,02,7A,I,,zaciągnięcie kredytu hipotecznego na zakup mieszkania,
Łucja Andrzejewska,02,8A,A,,,
Łucja Andrzejewska,02,9A,A,,,
Łucja Andrzejewska,02,10A,H,,,
Łucja Andrzejewska,02,11A,B,,,
Łucja Andrzejewska,02,11A,F,,,
Łucja Andrzejewska,02,11A,J,,,
Łucja Andrzejewska,02,11A,N,AGD,,
Łucja Andrzejewska,02,12A,,,BRAK POCZUCIA BEZPIECZEŃSTWA,
Łucja Andrzejewska,02,13A,A,,,
Łucja Andrzejewska,02,13A,C,,,
Łucja Andrzejewska,02,13A,G,,,
Łucja Andrzejewska,02,14A,,,"Bo mimi wzrostu mojego wynagrodzenia, koszty życia rosną szybciej.",
Łucja Andrzejewska,02,15A,A,,nie korzystałam/łem,
Łucja Andrzejewska,02,15A,B,,nie korzystałam/łem,
Łucja Andrzejewska,02,15A,C,,nie korzystałam/łem,
Łucja Andrzejewska,02,15A,D,,nie korzystałam/łem,
Łucja Andrzejewska,02,15A,E,,OCENA POZYTYWNA,
Łucja Andrzejewska,02,15A,F,,nie korzystałam/łem,
Łucja Andrzejewska,02,15A,G,,nie korzystałam/łem,
Łucja Andrzejewska,02,15A,H,,nie korzystałam/łem,
Łucja Andrzejewska,02,15A,I,,nie korzystałam/łem,
Łucja Andrzejewska,02,15A,J,,OCENA POZYTYWNA,
Łucja Andrzejewska,02,15A,K,,nie korzystałam/łem,
Łucja Andrzejewska,02,15A,L,,nie korzystałam/łem,
Łucja Andrzejewska,02,16A,,,"WYŻSZE ZAROBKI, OBNIŻKA STÓP PROCENTOWYCH KREDYTU MIESZKANIOWEGO",
Łucja Andrzejewska,02,17A,G,,NIE ZNAM,
Łucja Andrzejewska,02,18A,B,,,
Łucja Andrzejewska,02,19A,A,,,
Łucja Andrzejewska,02,20A,,,NIE,
,,,,,,
Imię i nazwisko osoby wprowadzającej dane:,,,Łucja Andrzejewska,,,
