Imię i nazwisko osoby przeprowadzającej wywiady,Nr osoby pytanej,Nr pytania,Nr odpowiedzi,Komentarz,Odpowiedź opisowa,Uwagi
Grażyna Konieczna,39,1,A,,,
Grażyna Konieczna,39,2,A,,,
Grażyna Konieczna,39,3,B,,,
Grażyna Konieczna,39,4B,B,,,
Grażyna Konieczna,39,5B,B,,,
Grażyna Konieczna,39,6B,1,,,
Grażyna Konieczna,39,7B,B1,,,
Grażyna Konieczna,39,8B,A,,,
Grażyna Konieczna,39,9B,H,Utrata pracy,,
Grażyna Konieczna,39,10B,I,Zasiłek z pomocy społecznej i prace dorywcze,,
Grażyna Konieczna,39,11B,A,,,
Grażyna Konieczna,39,12B,A,,,
Grażyna Konieczna,39,13B,M,,,
Grażyna Konieczna,39,14B,,,Nie mogę zapewnić dziecku tego co potrzebuje,
Grażyna Konieczna,39,15B,A,,,
Grażyna Konieczna,39,16B,,,Nie znalazłam dobrej pracy,
Grażyna Konieczna,39,17B,A D E G K,Ocena pozytywna,,
Grażyna Konieczna,39,18B,,,Znalezienie dobrej pracy,
Grażyna Konieczna,39,19B,G,Nie znam,,
Grażyna Konieczna,39,20B,C,,,
Grażyna Konieczna,39,21B,,,Nie wiem,
Imię i nazwisko osoby wprowadzającej dane:,,,Grażyna Konieczna,,,
