Imię i nazwisko osoby przeprowadzającej wywiady,Nr osoby pytanej,Nr pytania,Nr odpowiedzi,Komentarz,Odpowiedź opisowa,Uwagi
Grażyna Konieczna,23,1,a,,,
Grażyna Konieczna,23,2,a,,,
Grażyna Konieczna,23,3,b,    ,,
Grażyna Konieczna,23,4B,b,,,
Grażyna Konieczna,23,5B,c, ,,
Grażyna Konieczna,23,6B,a,1,,
Grażyna Konieczna,23,7B,a,,,
Grażyna Konieczna,23,8B,e,,,
Grażyna Konieczna,23,9B,d,,,
Grażyna Konieczna,23,10B,c,    ,,
Grażyna Konieczna,23,11B,d, ,,
Grażyna Konieczna,23,12B,c,    ,,
Grażyna Konieczna,23,13B,"f, uj, l", ,,
Grażyna Konieczna,23,14B,,    ,Brak środków na remont mieszlania.Po opłaceniu rachunków i wykupieniu leków mało zostaje na życie. Obniżenie stopy życiowej,
Grażyna Konieczna,23,15B,g,,,
Grażyna Konieczna,23,16B,, ,Nie można stale wykorzystywać dobroci najbliższych. To jest krępujące.,
Grażyna Konieczna,23,17B,j,pozytywnie,,
Grażyna Konieczna,23,18B,,,Obniżenie kosztów życia ,
Grażyna Konieczna,23,19B,"a,d,e", ,,
Grażyna Konieczna,23,20B,a, ,,
,23,21B,,,"samopomoc sąsiedzka Tańsze odpowiedniki leków, ",
,,,,,,
,,,,,,
Imię i nazwisko osoby wprowadzającej dane:,,,Grażyna Konieczna,,,
