Imię i nazwisko osoby przeprowadzającej wywiady,Nr osoby pytanej,Nr pytania,Nr odpowiedzi,Komentarz,Odpowiedź opisowa,Uwagi
Grażyna Konieczna,37,1,B,,,
Grażyna Konieczna,37,2,A,,,
Grażyna Konieczna,37,3,B,,,
Grażyna Konieczna,37,4B,B,,,
Grażyna Konieczna,37,5B,C,,,
Grażyna Konieczna,37,6B,1,,,
Grażyna Konieczna,37,7B,A,,,
Grażyna Konieczna,37,8B,D,,,
Grażyna Konieczna,37,9B,H,Zmiana pracy,,
Grażyna Konieczna,37,10B,A,,,
Grażyna Konieczna,37,11B,A,,,
Grażyna Konieczna,37,12B,A,,,
Grażyna Konieczna,37,13B,J K,,,
Grażyna Konieczna,37,14B,,,Nie stać nas na dziecko,
Grażyna Konieczna,37,15B,A,,,
Grażyna Konieczna,37,16B,,,Napływ ukraińców zepsuł rynek pracy,
Grażyna Konieczna,37,17B,M,Nie korzystałem,,
Grażyna Konieczna,37,18B,,,Lepiej płatna praca,
Grażyna Konieczna,37,19B,D,,,
Grażyna Konieczna,37,20B,A,,,
Grażyna Konieczna,37,21B,,,Nie poddawać się,
Imię i nazwisko osoby wprowadzającej dane:,,,Grażyna Konieczna,,,
