Imię i nazwisko osoby przeprowadzającej wywiady,Nr osoby pytanej,Nr pytania,Nr odpowiedzi,Komentarz,Odpowiedź opisowa,Uwagi
Magdalena Czarnik-Zębala,10,1,B,,,
Magdalena Czarnik-Zębala,10,2,A,,,
Magdalena Czarnik-Zębala,10,3,A,,,
Magdalena Czarnik-Zębala,10,4A,A,,,
Magdalena Czarnik-Zębala,10,5A,A,,,
Magdalena Czarnik-Zębala,10,6A,D,,,
Magdalena Czarnik-Zębala,10,7A,A,,,
Magdalena Czarnik-Zębala,10,7A,G,,,
Magdalena Czarnik-Zębala,10,8A,H,,,
Magdalena Czarnik-Zębala,10,9A,A,MĘŻCZYZNA,,
Magdalena Czarnik-Zębala,10,10A,J,,,
Magdalena Czarnik-Zębala,10,11A,M,,,
Magdalena Czarnik-Zębala,10,12A,,,Uzaleznienie i brak pracy,
Magdalena Czarnik-Zębala,10,13A,A,,,
Magdalena Czarnik-Zębala,10,13A,D,,,
Magdalena Czarnik-Zębala,10,14A,,,Nadal jestem uzależniony,
Magdalena Czarnik-Zębala,10,15A,A,,Ocena pozytywna,
Magdalena Czarnik-Zębala,10,15A,B,,Nie korzystałam/łem,
Magdalena Czarnik-Zębala,10,15A,C,,Nie korzystałam/łem,
Magdalena Czarnik-Zębala,10,15A,D,,Ocena pozytywna,
Magdalena Czarnik-Zębala,10,15A,E,,Ocena pozytywna,
Magdalena Czarnik-Zębala,10,15A,F,,Nie korzystałam/łem,
Magdalena Czarnik-Zębala,10,15A,G,,Nie korzystałam/łem,
Magdalena Czarnik-Zębala,10,15A,H,,Nie korzystałam/łem,
Magdalena Czarnik-Zębala,10,15A,I,,Nie korzystałam/łem,
Magdalena Czarnik-Zębala,10,15A,J,,Nie korzystałam/łem,
Magdalena Czarnik-Zębala,10,15A,K,,Nie korzystałam/łem,
Magdalena Czarnik-Zębala,10,15A,L,,Nie korzystałam/łem,
Magdalena Czarnik-Zębala,10,16A,,,"Gdybym wyszedł z nałogu może znalazłbym prace, żonę…",
Magdalena Czarnik-Zębala,10,17A,F,wolą kraść,,
Magdalena Czarnik-Zębala,10,18A,C,,,
Magdalena Czarnik-Zębala,10,19A,F,,,
Magdalena Czarnik-Zębala,10,20A,,,Aby nie popełniali w młodości różnych głupot-będą za to płacić całe życie,
,,,,,,
Imię i nazwisko osoby wprowadzającej dane:,,,Magdalena Czarnik-Zębala,,,
