Imię i nazwisko osoby przeprowadzającej wywiady,Nr osoby pytanej,Nr pytania,Nr odpowiedzi,Komentarz,Odpowiedź opisowa,Uwagi
Magdalena Czarnik-Zębala,18,1,B,,,
Magdalena Czarnik-Zębala,18,2,A,,,
Magdalena Czarnik-Zębala,18,3,A,,,
Magdalena Czarnik-Zębala,18,4A,B,,,
Magdalena Czarnik-Zębala,18,5A,C,zajęcie komornicze,,
Magdalena Czarnik-Zębala,18,6A,E,,,
Magdalena Czarnik-Zębala,18,7A,A,,,
Magdalena Czarnik-Zębala,18,7A,C,,,
Magdalena Czarnik-Zębala,18,8A,C,,,
Magdalena Czarnik-Zębala,18,9A,C,MĘŻCZYZNA,,
Magdalena Czarnik-Zębala,18,10A,J,,,
Magdalena Czarnik-Zębala,18,11A,D,,,
Magdalena Czarnik-Zębala,18,11A,E,,,
Magdalena Czarnik-Zębala,18,11A,J,,,
Magdalena Czarnik-Zębala,18,11A,K,,,
Magdalena Czarnik-Zębala,18,11A,M,,,
Magdalena Czarnik-Zębala,18,12A,,,"Doczekałem emerytury z której mógłbym żyć- ale mam zajęcie komornika(alimenty,kredyty) i nie starcza mi na nic",
Magdalena Czarnik-Zębala,18,13A,J,nawiązałem kotakt z prawnikiem w sprawie komorniczej,,
Magdalena Czarnik-Zębala,18,14A,,,Bez pomocy prawnika- ciężko było coś zmienić,
Magdalena Czarnik-Zębala,18,15A,A,,Nie korzystałam/łem,
Magdalena Czarnik-Zębala,18,15A,B,,Nie korzystałam/łem,
Magdalena Czarnik-Zębala,18,15A,C,,Nie korzystałam/łem,
Magdalena Czarnik-Zębala,18,15A,D,,Nie korzystałam/łem,
Magdalena Czarnik-Zębala,18,15A,E,,Ocena pozytywna,
Magdalena Czarnik-Zębala,18,15A,F,,Nie korzystałam/łem,
Magdalena Czarnik-Zębala,18,15A,G,,Ocena pozytywna,
Magdalena Czarnik-Zębala,18,15A,H,,Nie korzystałam/łem,
Magdalena Czarnik-Zębala,18,15A,I,,Nie korzystałam/łem,
Magdalena Czarnik-Zębala,18,15A,J,,Nie korzystałam/łem,
Magdalena Czarnik-Zębala,18,15A,K,,Nie korzystałam/łem,
Magdalena Czarnik-Zębala,18,15A,L,,Nie korzystałam/łem,
Magdalena Czarnik-Zębala,18,16A,,,Gdybym mógł pobierać całą emeryturę,
Magdalena Czarnik-Zębala,18,17A,D,,,
Magdalena Czarnik-Zębala,18,18A,C,,,
Magdalena Czarnik-Zębala,18,19A,F,,,
Magdalena Czarnik-Zębala,18,20A,,,"Aby""myśleli"" od najmłodszych lat-bo potem jest za późno na wszystko",
,,,,,,
Imię i nazwisko osoby wprowadzającej dane:,,,Magdalena Czarnik-Zębala,,,
