Imię i nazwisko osoby przeprowadzającej wywiady,Nr osoby pytanej,Nr pytania,Nr odpowiedzi,Komentarz,Odpowiedź opisowa,Uwagi
Magdalena Czarnik-Zębala,09,1,B,,,
Magdalena Czarnik-Zębala,09,2,A,,,
Magdalena Czarnik-Zębala,09,3,A,,,
Magdalena Czarnik-Zębala,09,4A,B,,,
Magdalena Czarnik-Zębala,09,5A,A,,,
Magdalena Czarnik-Zębala,09,6A,B,,,
Magdalena Czarnik-Zębala,09,7A,H,rodzina wyrzuciła mnie z domu bo jestem pełnoletni,,
Magdalena Czarnik-Zębala,09,8A,G,praca dorywcza,,
Magdalena Czarnik-Zębala,09,9A,A,MĘŻCZYZNA,,
Magdalena Czarnik-Zębala,09,10A,J,,,
Magdalena Czarnik-Zębala,09,11A,A,,,
Magdalena Czarnik-Zębala,09,11A,C,,,
Magdalena Czarnik-Zębala,09,11A,D,,,
Magdalena Czarnik-Zębala,09,11A,E,,,
Magdalena Czarnik-Zębala,09,11A,J,,,
Magdalena Czarnik-Zębala,09,11A,K,,,
Magdalena Czarnik-Zębala,09,11A,M,,,
Magdalena Czarnik-Zębala,09,12A,,,To że jestem bezdomną osobą,
Magdalena Czarnik-Zębala,09,13A,A,,,
Magdalena Czarnik-Zębala,09,14A,,,"Jestem: bezdomny, młody-pracodawcy mi nie ufają",
Magdalena Czarnik-Zębala,09,15A,A,,Ocena pozytywna,
Magdalena Czarnik-Zębala,09,15A,B,,Nie korzystałam/łem,
Magdalena Czarnik-Zębala,09,15A,C,,Nie korzystałam/łem,
Magdalena Czarnik-Zębala,09,15A,D,,Nie korzystałam/łem,
Magdalena Czarnik-Zębala,09,15A,E,,Ocena pozytywna,
Magdalena Czarnik-Zębala,09,15A,F,,Ocena pozytywna,
Magdalena Czarnik-Zębala,09,15A,G,,Nie korzystałam/łem,
Magdalena Czarnik-Zębala,09,15A,H,,Nie korzystałam/łem,
Magdalena Czarnik-Zębala,09,15A,I,,Nie korzystałam/łem,
Magdalena Czarnik-Zębala,09,15A,J,,Nie korzystałam/łem,
Magdalena Czarnik-Zębala,09,15A,K,,Nie korzystałam/łem,
Magdalena Czarnik-Zębala,09,15A,L,,Nie korzystałam/łem,
Magdalena Czarnik-Zębala,09,16A,,,Stała praca,
Magdalena Czarnik-Zębala,09,17A,D,,,
Magdalena Czarnik-Zębala,09,18A,C,,,
Magdalena Czarnik-Zębala,09,19A,F,,,
Magdalena Czarnik-Zębala,09,20A,,,Nie wiem co powiedzieć…,
,,,,,,
Imię i nazwisko osoby wprowadzającej dane:,,,Magdalena Czarnik-Zębala,,,
