Imię i nazwisko osoby przeprowadzającej wywiady,Nr osoby pytanej,Nr pytania,Nr odpowiedzi,Komentarz,Odpowiedź opisowa,Uwagi
Magdalena Czarnik-Zębala,04,1,B,,,
Magdalena Czarnik-Zębala,04,2,A,,,
Magdalena Czarnik-Zębala,04,3,A,,,
Magdalena Czarnik-Zębala,04,4A,B,,,
Magdalena Czarnik-Zębala,04,5A,A,,,
Magdalena Czarnik-Zębala,04,6A,A,,,
Magdalena Czarnik-Zębala,04,7A,A,,,
Magdalena Czarnik-Zębala,04,8A,F,,,
Magdalena Czarnik-Zębala,04,9A,B,MĘŻCZYZNA,,
Magdalena Czarnik-Zębala,04,10A,J,,,
Magdalena Czarnik-Zębala,04,11A,A,,,
Magdalena Czarnik-Zębala,04,11A,C,,,
Magdalena Czarnik-Zębala,04,11A,D,,,
Magdalena Czarnik-Zębala,04,11A,E,,,
Magdalena Czarnik-Zębala,04,11A,J,,,
Magdalena Czarnik-Zębala,04,11A,K,,,
Magdalena Czarnik-Zębala,04,12A,,,Kiedyż miałem wszystko-dziś przez chorobe (udar)nie mam nic!,
Magdalena Czarnik-Zębala,04,13A,D,,,
Magdalena Czarnik-Zębala,04,13A,E,,,
Magdalena Czarnik-Zębala,04,14A,,,Trdno wrócic do dawnego stanu zdrowia-wtedy znowu mógłbym pracować,
Magdalena Czarnik-Zębala,04,15A,A,,Ocena pozytywna,
Magdalena Czarnik-Zębala,04,15A,B,,Nie korzystałam/łem,
Magdalena Czarnik-Zębala,04,15A,C,,Nie korzystałam/łem,
Magdalena Czarnik-Zębala,04,15A,D,,Nie korzystałam/łem,
Magdalena Czarnik-Zębala,04,15A,E,,Ocena pozytywna,
Magdalena Czarnik-Zębala,04,15A,F,,Ocena pozytywna,
Magdalena Czarnik-Zębala,04,15A,G,,Trudno powiedzieć,
Magdalena Czarnik-Zębala,04,15A,H,,Nie korzystałam/łem,
Magdalena Czarnik-Zębala,04,15A,I,,Nie korzystałam/łem,
Magdalena Czarnik-Zębala,04,15A,J,,Nie korzystałam/łem,
Magdalena Czarnik-Zębala,04,15A,K,,Nie korzystałam/łem,
Magdalena Czarnik-Zębala,04,15A,L,,Nie korzystałam/łem,
Magdalena Czarnik-Zębala,04,16A,,,Znalezienie pracy-gdybym wyzdrowiał,
Magdalena Czarnik-Zębala,04,17A,F,,Nie znam takich,
Magdalena Czarnik-Zębala,04,18A,C,,,
Magdalena Czarnik-Zębala,04,19A,F,,,
Magdalena Czarnik-Zębala,04,20A,,,Aby dbali o swój stan zdrowia-bo potem będą jak ja do niczego,
,,,,,,
Imię i nazwisko osoby wprowadzającej dane:,,,Magdalena Czarnik-Zębala,,,
