Imię i nazwisko osoby przeprowadzającej wywiady,Nr osoby pytanej,Nr pytania,Nr odpowiedzi,Komentarz,Odpowiedź opisowa,Uwagi
Danuta Jabłonowska ,9,1,A,,,
Danuta Jabłonowska ,9,2,A,,,
Danuta Jabłonowska ,9,3,A,,,
Danuta Jabłonowska ,9,4A,B,,,
Danuta Jabłonowska ,9,5A,A,,,
Danuta Jabłonowska ,9,6A,C,,,
Danuta Jabłonowska ,9,7A,H,UTRATA MIESZKANIA I PRACY ,,
Danuta Jabłonowska ,9,8A,E,,,
Danuta Jabłonowska ,9,9A,C,,,
Danuta Jabłonowska ,9,10A,A,,,
Danuta Jabłonowska ,9,11A,M,,,
Danuta Jabłonowska ,9,12A,,,"utrata mieszkania, w którym mieszkałam z ojcem i nad którym sprawowałam opiekę. Wpadłam w depresję i nie mogę sobie z niczym poradzić.",
Danuta Jabłonowska ,9,13A,E,,,
Danuta Jabłonowska ,9,14A,,,"zdrowie i wiek nie pozwalają mi na podjęcie pracy, a niskie dochody nie pozwalają na godziwą egzystencję",
Danuta Jabłonowska ,9,15A,A,,POZYTYWNA,
Danuta Jabłonowska ,9,15A,B,,NIE KORZYSTAŁAM,
Danuta Jabłonowska ,9,15A,C,,NIE KORZYSTAŁAM,
Danuta Jabłonowska ,9,15A,D,,POZYTYWNA,
Danuta Jabłonowska ,9,15A,E,,NIE KORZYSTAŁAM,
Danuta Jabłonowska ,9,15A,F,,NIE KORZYSTAŁAM,
Danuta Jabłonowska ,9,15A,G,,POZYTYWNA,
Danuta Jabłonowska ,9,15A,H,,NIE KORZYSTAŁAM,
Danuta Jabłonowska ,9,15A,I,,NIE KORZYSTAŁAM,
Danuta Jabłonowska ,9,15A,J,,TRUDNO POWIEDZIEĆ,
Danuta Jabłonowska ,9,15A,K,,NIE KORZYSTAŁAM,
Danuta Jabłonowska ,9,15A,L,,NIE KORZYSTAŁAM,
Danuta Jabłonowska ,9,16A,,,czekam na obliczenie okresu emerytalnego i zbieram dokumenty. Chciałabym uzyskać stałą dodatkową pracę.,
Danuta Jabłonowska ,9,17A,"C,D",,,
Danuta Jabłonowska ,9,18A,C,,,
Danuta Jabłonowska ,9,19A,A,,,
Danuta Jabłonowska ,9,20A,,,żeby MOPS skuteczniej pomagał ludziom i żeby równo i sprawiedliwie rozdzielano środki,
,,,,,,
,,,,,,
Imię i nazwisko osoby wprowadzającej dane:,,,Danuta Jabłonowska ,,,
